id,site,longitude,latitude,dateTime,airTemperature,dewPoint,meanSeaLevelPressure,relativeHumidity,windSpeed,windDirection,windGust,visibility
202104249t3bo9ifkoe6znxqyyb96spd8h,Dover,1.348,51.133,24/04/2021 22:00,5.8,4.8,1027,93.2,18.2,22.5,25.2,
20210424m3yg8eifmwe6znxqyyb96spd8h,Dover,1.348,51.133,24/04/2021 23:00,5.9,4.4,1027,89.9,16.5,45,26.1,
?20210425ay83hgpfcwe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021,5.9,4.5,1027,90.5,15.6,45,,
20210425r8gzjkpfpae6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 01:00,5.9,4.2,1027,88.6,16.5,45,,
20210425oqjgzjifqae6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 02:00,5.7,3.9,1027,88,14.8,45,,
20210425hizrm4ifxae6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 03:00,5.6,3.9,1027,88.6,16.5,45,26.1,
202104256n9mw9ifxae6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 04:00,5.5,2.8,1027,82.5,20,67.5,27.8,
20210425eht1ef7fohe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 05:00,6.2,3.2,1027,80.8,14.8,45,26.9,
20210425idm8u17fthe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 06:00,6.6,2.6,1027,75.2,20,67.5,27.8,
20210425bkoudrifuye6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 07:00,6.8,2.6,1028,74.2,16.5,45,26.9,
20210425p1tbmwpfwye6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 08:00,7.4,2.4,1028,70,20.9,45,27.8,
2021042533guh7pfiye6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 09:00,7.8,2.1,1028,66.7,20,45,26.9,
20210425f9ocp97fsre6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 10:00,9.1,2.5,1028,62.7,21.7,45,28.7,
2021042518mdropfzre6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 11:00,9.8,3.1,1028,62.5,21.7,45,29.5,
202104256p9cfy7fare6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 12:00,9.9,2.5,1028,59.3,20.9,45,33,
20210425ki8ome7f3ee6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 13:00,10,2.9,1028,60.7,21.7,45,31.3,
20210425shrsfe7f4ee6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 14:00,9.9,2.9,1028,61.1,20.9,45,28.7,
20210425dds96kif5ce6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 15:00,9.4,2.8,1027,62.8,20,45,27.8,
20210425xkfjsuifhce6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 16:00,8.2,2.9,1027,68.8,20,22.5,27.8,
202104255traopif7ce6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 17:00,7.4,3.3,1026,74.9,20.9,45,28.7,
202104258a4gp9if6oe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 18:00,7,2.8,1025,74.3,20.9,22.5,32.2,
20210425u9gs4q7f9oe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 19:00,5.2,0.8,1026,72.9,19.1,22.5,28.7,
20210425ygat7x7gywe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 20:00,5.2,0.8,1026,72.9,21.7,22.5,28.7,
20210425cp5ff8fgbwe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 21:00,5,1.3,1026,76.6,19.1,22.5,27.8,
20210425au6bzu7gnwe6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 22:00,4.5,1.4,1026,79.8,18.2,22.5,25.2,
20210425r5gx5n7gdae6znxqyyb96spd8h,Dover,1.348,51.133,25/04/2021 23:00,4.4,1.5,1025,81.1,16.5,45,26.9,
?20210426tnd64h7grae6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021,4.7,1.9,1025,81.9,19.1,45,25.2,
20210426joqsb7pgghe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 01:00,4.7,1.9,1024,81.9,15.6,45,,
20210426izmiozfg8he6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 02:00,5.1,2.2,1024,81.2,16.5,45,,
20210426b6pq1nfgjye6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 03:00,4.9,1.8,1024,80,14.8,45,,
20210426qf7smnpgkye6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 04:00,5.1,2,1023,80,16.5,45,,
202104264cug6p7gmye6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 05:00,5.2,1.8,1023,78.3,15.6,45,,
202104265kwbizpgmye6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 06:00,5.4,2.1,1023,78.9,14.8,45,,
20210426gu1cmjfgcre6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 07:00,5.8,2.1,1022,76.8,13.9,45,,
2021042614hgsd7gpre6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 08:00,6.4,1.9,1022,72.6,14.8,45,,
202104269nrjw17gqre6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 09:00,9.3,2.6,1022,62.5,16.5,45,,
20210426mehrysigxee6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 10:00,9.8,2.3,1021,59.1,16.5,45,,
20210426zoqicnfgoee6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 11:00,10.3,3.4,1021,61.8,16.5,45,,
20210426dzcxhhpgtce6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 12:00,10.7,3.3,1020,59.8,16.5,22.5,25.2,
20210426x6ncp8fg1ce6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 13:00,10.3,2.6,1019,58.3,18.2,22.5,27.8,
20210426hfen8g7guce6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 14:00,10.1,2.8,1019,60.1,20,22.5,27.8,
20210426ecf44o7gwoe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 15:00,9.3,2.9,1018,63.9,20,45,27.8,
20210426wuaqsd7gioe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 16:00,9.1,3.4,1017,67.1,19.1,22.5,26.9,
20210426y5td7rfgswe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 17:00,7.3,1.8,1017,67.7,20.9,22.5,26.9,
202104263e3o1gfgawe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 18:00,6.2,1.8,1016,73.2,16.5,22.5,26.1,
2021042643da1rfgawe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 19:00,5,2.2,1016,81.8,15.6,22.5,,
20210426fxhur9ig3ae6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 20:00,4.1,2.3,1016,88,14.8,0,,
2021042676t8ftpg5ae6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 21:00,3.8,2.4,1016,90.5,13.9,0,,
20210426kf1ojwpghhe6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 22:00,3.7,2.7,1015,93.1,13,22.5,,
20210426sccum6pg7he6znxqyyb96spd8h,Dover,1.348,51.133,26/04/2021 23:00,4,3.2,1015,94.5,13,22.5,,
?20210427zamfi77g7he6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021,4.2,3.7,1014,96.5,12.2,22.5,,
20210427q4o3qkp8yye6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 01:00,3.7,3.2,1014,96.5,8.7,22.5,,
202104275bossip8bye6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 02:00,3.3,2.8,1013,96.5,9.6,22.5,,
20210427humxok78bye6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 03:00,3,2.6,1013,97.1,8.7,0,,
202104278euffsi8nre6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 04:00,2.8,2.5,1012,97.9,7.8,22.5,,
20210427ux34jrf8dre6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 05:00,2.3,2,1012,97.9,7.8,0,,
202104279sif7c78rre6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 06:00,4.1,4,1012,99.4,7.8,0,,
20210427m6gooop8fee6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 07:00,7.5,7.3,1011,98.6,6.1,0,,
20210427ara5bfi8gee6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 08:00,10,6.7,1011,79.8,7.8,22.5,,
20210427rm5i1kp88ce6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 09:00,11.1,5.3,1011,67.2,6.1,45,,
20210427ouyt1r78ece6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 10:00,11.9,6.3,1010,68.3,7,67.5,,
20210427h4qshqi8jce6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 11:00,13.5,6.1,1010,60.7,6.1,45,,
20210427jbbusif8koe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 12:00,13,5.6,1009,60.6,7.8,67.5,,
20210427sbuxdpi8moe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 13:00,12.3,4.9,1009,60.4,8.7,67.5,,
20210427nemyrmi8cwe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 14:00,12.8,4.6,1009,57.2,8.7,45,,
20210427ps6n1mi8pwe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 15:00,13.4,2.9,1008,48.8,8.7,45,,
2021042737astr78qwe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 16:00,11.2,0.8,1008,48.4,11.3,45,,
20210427gr5raop8xae6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 17:00,10.4,1,1007,51.9,11.3,45,,
202104271cgsakf8oae6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 18:00,8.3,0.4,1007,57.3,11.3,45,,
202104279miu8e78tae6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 19:00,7.1,2.3,1007,71.4,11.3,45,,
20210427munzfwp81he6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 20:00,5.3,3.3,1007,86.9,12.2,22.5,,
20210427zyhme8p8uhe6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 21:00,5,3.4,1007,89.3,11.3,22.5,,
20210427rbi6n878iye6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 22:00,4.9,3.9,1007,93.2,11.3,22.5,,
20210427xq9rycf8sye6znxqyyb96spd8h,Dover,1.348,51.133,27/04/2021 23:00,4.6,3.8,1007,94.6,11.3,0,,
?202104285syamd78zye6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021,4.4,3.7,1006,95.2,11.3,0,,
2021042887gjc478are6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 01:00,3.9,3.3,1006,95.8,11.3,337.5,,
20210428wd7phtp83re6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 02:00,4.3,3.9,1005,97.2,11.3,337.5,,
20210428c15ycn785ee6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 03:00,5.1,4.6,1005,96.6,11.3,337.5,,
20210428a3ezocp8hee6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 04:00,4.9,4.4,1004,96.7,8.7,337.5,,
20210428fyjonuf87ce6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 05:00,5.4,4.9,1004,96.7,9.6,0,,
20210428t8keik786ce6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 06:00,6.7,5.5,1004,92,13,45,,
202104287x118xf89ce6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 07:00,8.9,5.5,1004,79.1,13.9,67.5,,
20210428jsor8g7eyoe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 08:00,9.1,5.6,1004,78.6,13.9,67.5,,
20210428ih634ypeboe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 09:00,10.5,5.5,1004,71.1,15.6,45,,
20210428zkeq3mfeboe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 10:00,9.8,4.7,1004,70.5,18.2,22.5,,
20210428ndua6ffenwe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 11:00,11.5,7.1,1004,74.3,15.6,22.5,,
20210428qk63b3iedwe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 12:00,10.6,4.8,1004,67.2,19.1,22.5,25.2,
202104284t5xyhferwe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 13:00,10.3,4.8,1005,68.6,16.5,22.5,26.1,
20210428g3x349pefae6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 14:00,10.2,4.9,1004,69.5,18.2,22.5,,
20210428uydb76iegae6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 15:00,9.9,4.9,1004,71,16.5,0,,
2021042898r3i3fe8ae6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 16:00,9.3,5.1,1005,74.9,13.9,0,,
20210428mqg4twpeehe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 17:00,9.6,5.2,1004,73.9,16.5,0,,
20210428zijumgiejhe6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 18:00,7.8,5.1,1004,83,19.1,0,26.9,
20210428dhtcse7emye6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 19:00,7.1,4.8,1004,85.2,18.2,0,27.8,
20210428od8m3hpecye6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 20:00,6.6,4.6,1004,87,18.2,0,26.1,
20210428hmg47ppepye6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 21:00,6.1,4.4,1005,88.7,16.5,0,26.1,
20210428etqs9apeqre6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 22:00,5.9,4.5,1005,90.7,18.2,0,25.2,
20210428wawzeqfexre6znxqyyb96spd8h,Dover,1.348,51.133,28/04/2021 23:00,6.3,4.7,1005,89.4,18.2,337.5,26.1,
?20210429y9wprtieoee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021,6.3,4.4,1005,87.5,20,337.5,29.5,
20210429pg1mfp7etee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 01:00,6.3,4,1005,85.1,19.1,337.5,28.7,
202104293p7jbpfe1ee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 02:00,5.8,3.6,1005,85.8,19.1,337.5,27.8,
20210429fi8jfj7euce6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 03:00,5.6,3.4,1006,85.6,15.6,337.5,25.2,
20210429t541mqfewce6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 04:00,5.6,3.1,1006,83.8,15.6,337.5,25.2,
20210429kkf9stpesoe6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 05:00,5.1,2.8,1007,85,14.8,337.5,,
20210429stn5dwfezoe6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 06:00,5.8,3.2,1007,83.3,12.2,337.5,,
20210429dtuqi6ieawe6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 07:00,6.5,2.6,1008,76,13,337.5,,
20210429q9gw95fe3we6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 08:00,8.5,3.5,1008,70.6,13,337.5,,
202104295grpxhie4we6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 09:00,8.8,2.4,1009,64,13.9,337.5,,
202104298p1j9ppe5ae6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 10:00,12,2.8,1009,53,11.3,0,,
20210429uirxmzfehae6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 11:00,9.9,0.7,1010,52.5,7.8,315,,
2021042995o6amfe7ae6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 12:00,13.1,1.6,1010,45.2,8.7,337.5,,
20210429cn3n1jie6he6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 13:00,10.2,-0.8,1011,46,7,337.5,,
20210429aju5r87e9he6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 14:00,7.9,1.5,1011,63.7,4.3,157.5,,
20210429ro64ydijbye6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 15:00,7.4,2,1011,68.4,5.2,225,,
20210429fh7uyb7jbye6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 16:00,7.8,3,1012,71.4,6.1,225,,
20210429oz3no3pjnye6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 17:00,8.1,3.6,1012,73.1,7,225,,
20210429h67p7d7jdye6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 18:00,7.3,3.2,1012,75.1,7.8,247.5,,
20210429jgyt1o7jrre6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 19:00,6.9,3,1012,76.1,4.3,247.5,,
20210429sf4uze7jfre6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 20:00,6.8,2.9,1013,76,5.2,270,,
20210429bu36piijgee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 21:00,5.1,2,1013,80.1,5.2,270,,
20210429p5qwbd7j8ee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 22:00,4.7,1.5,1013,79.6,6.1,270,,
202104294nbmzfijeee6znxqyyb96spd8h,Dover,1.348,51.133,29/04/2021 23:00,4.6,0.7,1014,75.6,7.8,315,,
?20210430gjc3koijjce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021,3.7,0.4,1013,78.9,9.6,315,,
202104301o8zbiijkce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 01:00,3,0.5,1014,83.5,8.7,337.5,,
202104306zbt5dfjmce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 02:00,2.8,1.5,1014,91,7.8,337.5,,
20210430k64oqcfjcoe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 03:00,2.9,1.8,1014,92.3,9.6,337.5,,
20210430zfsojipjpoe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 04:00,2.6,1.4,1014,91.7,8.7,337.5,,
20210430dcb99dijqwe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 05:00,3,2.2,1014,94.3,9.6,337.5,,
20210430xu65pr7jxwe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 06:00,4.8,4.1,1014,95.2,7.8,337.5,,
2021043055nc1pijowe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 07:00,7.6,5.2,1014,84.6,7,337.5,,
20210430e4pj797jtae6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 08:00,8.3,4.3,1014,75.7,7.8,315,,
20210430wesuj9ij1ae6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 09:00,9.9,4.3,1014,67.9,6.1,337.5,,
20210430yobrtq7juhe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 10:00,10.3,2.5,1014,58.1,6.1,0,,
20210430a6mbnqfjihe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 11:00,9.8,3.9,1014,66.4,9.6,67.5,,
202104304mnz6hijihe6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 12:00,8.4,3.9,1014,73,7.8,67.5,,
20210430tcd93j7jaye6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 13:00,8.9,5.2,1014,77.4,8.7,90,,
20210430714eompj3ye6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 14:00,9.6,5.4,1014,74.8,8.7,90,,
20210430j4yk6opj4re6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 15:00,9.6,4.9,1014,72.2,7.8,90,,
20210430sbcmwmfj5re6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 16:00,7.4,3.8,1014,77.8,1.7,180,,
20210430zq8i1ppj5re6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 17:00,7.6,1.2,1014,63.5,7,337.5,,
20210430neciaqpjhee6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 18:00,8.1,1.4,1014,62.3,1.7,180,,
20210430qx86nxpj7ee6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 19:00,6.4,3.8,1014,83.3,2.6,90,,
202104304spt7gfj6ee6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 20:00,5.4,3.3,1015,86.2,1.7,202.5,,
20210430g7ci4o7j9ce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 21:00,5.5,3.8,1015,88.7,2.6,225,,
20210430ureurr7kyce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 22:00,3.8,2.6,1015,91.8,0,0,,
202104309mepf4ikbce6znxqyyb96spd8h,Dover,1.348,51.133,30/04/2021 23:00,3,2.2,1016,94.3,0.9,157.5,,
?20210501m1pkbffknoe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021,4.3,3.8,1015,96.5,0.9,180,,
20210501z3pn55ikdoe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 01:00,4,3.3,1015,95.2,1.7,202.5,,
20210501o8zkcspkfwe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 02:00,3.7,3.2,1015,96.5,4.3,247.5,,
20210501teoqzjfkfwe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 03:00,2.8,2,1015,94.5,7,292.5,,
20210501hqhc9gfkgwe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 04:00,2.6,1.3,1015,91,6.1,292.5,,
20210501whajcnikeae6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 05:00,3.3,2.3,1015,93.2,7.8,292.5,,
20210501iadpd17keae6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 06:00,4.5,3.7,1015,94.4,7.8,337.5,,
20210501pk7sprpkkhe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 07:00,7.3,6.1,1015,92,7.8,0,,
2021050131b61q7kmhe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 08:00,10.1,5.5,1015,72.8,8.7,0,,
202105014xw1j7fkmhe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 09:00,10.4,2.9,1015,59.4,6.1,0,,
202105011yrh3epkqye6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 10:00,12,4.2,1015,58.5,6.1,0,,
2021050168j7ex7kxye6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 11:00,13.4,3.6,1015,51.1,7.8,0,,
20210501kqcxd9pkore6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 12:00,13.7,1.8,1015,44,7.8,337.5,,
20210501simfqkpktre6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 13:00,10.3,3.5,1015,62.4,6.1,0,,
20210501nhpxeppk1ee6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 14:00,10.6,3.9,1015,62.9,6.1,45,,
20210501xdog5gikuee6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 15:00,9.1,4.3,1015,71.7,4.3,157.5,,
20210501x9hizqikuee6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 16:00,8.1,3.5,1015,72.5,6.1,202.5,,
202105015kuohdpkwee6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 17:00,8,2.8,1015,69.4,4.3,202.5,,
2021050181rm1nikice6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 18:00,7.8,4,1016,76.6,1.7,90,,
20210501u3nbg3iksce6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 19:00,5.7,2.5,1016,79.7,6.1,22.5,,
202105019937faikzce6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 20:00,4,2.4,1017,89.2,7,0,,
20210501c8bkzjikaoe6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 21:00,3.5,2.4,1017,92.4,7,337.5,,
20210501rifwo7ik4we6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 22:00,3.9,3.1,1018,94.3,7.8,315,,
20210501ohgrna7k5we6znxqyyb96spd8h,Dover,1.348,51.133,01/05/2021 23:00,3.4,2.4,1018,93.1,7,315,,
?202105027dcgyzikhwe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021,3.4,2.4,1018,93.1,7,315,,
20210502jkcw1iik7ae6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 01:00,2.8,1.9,1018,93.7,7.8,337.5,,
20210502ittwr77k6ae6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 02:00,3.2,2.6,1018,95.8,7.8,315,,
20210502softnh7k6ae6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 03:00,3.2,2.5,1019,95.1,7.8,315,,
20210502p95ohwimyhe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 04:00,2.8,2.2,1019,95.9,8.7,337.5,,
20210502q71ijc7myhe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 05:00,2.8,2.4,1019,97.2,9.6,315,,
202105024g7h9kimbhe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 06:00,4.8,4.5,1020,98,7.8,315,,
20210502gpqzzwpmdye6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 07:00,6.9,6.1,1020,94.6,6.1,337.5,,
2021050265sdrupmfye6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 08:00,9.4,5.2,1020,74.7,7,337.5,,
20210502mn6c15imgre6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 09:00,9.3,3,1021,64.2,4.3,315,,
20210502zjhyespm8re6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 10:00,8.2,3.2,1021,70.3,5.2,90,,
20210502dtrmnnfmeee6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 11:00,7.6,3.9,1021,77.1,4.3,135,,
20210502rpt7gd7meee6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 12:00,9.1,4.5,1021,72.6,5.2,157.5,,
20210502xzh57dimjee6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 13:00,8,4.5,1021,78.3,5.2,157.5,,
2021050259jaxqpmkee6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 14:00,7.3,4.1,1021,79.9,7.8,225,,
20210502eg89wwimmce6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 15:00,8.4,2.7,1021,66.9,9.6,225,,
20210502wpkin3fmcce6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 16:00,8,4,1021,75.6,7,225,,
20210502c53ozipmqoe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 17:00,8.5,3.1,1021,68.5,7,225,,
202105023n336sfmxoe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 18:00,8.4,3.5,1021,70.9,8.7,247.5,,
20210502fj4wxcimowe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 19:00,7.7,4,1021,77.2,7.8,247.5,,
20210502tozrd4imtwe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 20:00,6.7,3.3,1021,78.6,6.1,247.5,,
202105021pf3beimtwe6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 21:00,6.8,5.2,1021,89.4,7,247.5,,
202105027zzqsdfm1we6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 22:00,6.5,4.9,1021,89.4,8.7,247.5,,
20210502j6u38d7muae6znxqyyb96spd8h,Dover,1.348,51.133,02/05/2021 23:00,6.6,5.7,1021,93.8,7.8,247.5,,
?20210503sfuqhspmwae6znxqyyb96spd8h,Dover,1.348,51.133,03/05/2021,6.6,5.7,1021,93.8,8.7,247.5,,
