id,site,longitude,latitude,dateTime,airTemperature,dewPoint,meanSeaLevelPressure,relativeHumidity,windSpeed,windDirection,windGust,visibility
202105069frw9uiqaee6znxqyyb96sm4xc,St Athan,-3.44,51.405,06/05/2021 23:00,4.8,-0.7,1013,67.3,5.2,315,,9
?20210507mcfu657q3ce6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021,4.2,-0.3,1014,72.2,5.2,315,,9
20210507zu7h3k7q4ce6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 01:00,4.8,0.4,1014,72.9,7,292.5,,8
20210507obfckcpqhoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 02:00,3.8,0.6,1014,79.4,4.3,0,,9
20210507hejwctfq7oe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 03:00,3.6,0.9,1014,82.3,5.2,337.5,,9
20210507expsezpq6we6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 04:00,3.7,0.8,1014,81.2,4.3,0,,9
20210507wswkdmiq9we6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 05:00,2.7,0,1015,82.2,1.7,0,,9
20210507y7tnu97xyae6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 06:00,4.2,2,1015,85.5,1.7,22.5,,9
20210507pr61jkfxbae6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 07:00,7,4.7,1015,85.1,4.3,0,,9
202105073msxokpxnae6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 08:00,10.5,6.2,1016,74.5,7,270,,9
20210507f17ihwixdhe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 09:00,11,5.7,1016,69.5,8.7,270,,9
20210507gxqhyifxdhe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 10:00,11.4,5.4,1016,66.2,9.6,270,,9
20210507t3934y7xrhe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 11:00,11.8,2.8,1017,53.6,9.6,270,,9
202105076bycbipxfhe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 12:00,11.8,0.4,1017,45,8.7,270,,9
20210507k89sgwix8ye6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 13:00,12.5,1,1017,44.8,9.6,270,,9
20210507sxbf6opxeye6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 14:00,12.3,-0.3,1016,41.3,8.7,292.5,,9
20210507ni91mq7xjre6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 15:00,12.3,-1.4,1016,38.1,7,270,,9
20210507q7arx87xkre6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 16:00,11.3,0.8,1015,47.9,6.1,247.5,,9
202105075rqpis7xmre6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 17:00,11.1,2.4,1015,54.6,4.3,225,,9
202105078mso4hixcee6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 18:00,10.5,2.3,1014,56.5,2.6,157.5,,9
20210507u1or67fxpee6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 19:00,9.7,2.5,1014,60.5,5.2,135,,9
20210507931sspixqee6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 20:00,9.4,1.6,1014,57.8,6.1,157.5,,9
20210507cbbzqs7xxce6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 21:00,9.1,1.9,1013,60.3,6.1,112.5,,9
20210507a8zfyz7xoce6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 22:00,8.6,3.1,1013,68.1,8.7,112.5,,9
20210507rq4jxy7xtoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,07/05/2021 23:00,8,5.3,1012,82.9,7.8,135,,7
?20210508hhzud8pxuoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021,7.5,5.2,1010,85.2,11.3,112.5,,7
202105087zfm5nfxuoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 01:00,7.2,5.2,1009,87,13,112.5,,6
20210508imyqbgfxiwe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 02:00,6.8,5.9,1007,93.9,13.9,112.5,,5
20210508b1gowupxsae6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 03:00,7.4,6.8,1005,96,15.6,112.5,26.1,6
20210508p3btg1fxzae6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 04:00,7.9,7.6,1002,97.9,15.6,112.5,,5
202105084ycp6dpxaae6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 05:00,9,8.8,1001,98.7,12.2,112.5,,5
20210508g8uie1ix3he6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 06:00,10.9,10.8,999,99.4,7,135,,7
202105081q8trypx4he6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 07:00,12.2,12,999,98.7,7.8,202.5,,9
202105086icsqwpx5he6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 08:00,12.9,11.6,999,91.8,9.6,202.5,,9
20210508khcnrdix7ye6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 09:00,13.2,11.7,999,90.6,11.3,202.5,,9
20210508mzbtebpx7ye6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 10:00,13.3,11.6,999,89.4,12.2,225,,9
20210508zd13grfx6ye6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 11:00,13.3,11.7,999,90,12.2,225,,8
20210508dkzbeofx9re6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 12:00,13.3,11.6,999,89.4,13,225,,7
20210508xtwpuy7oyre6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 13:00,13.5,11.6,999,88.3,12.2,225,,8
202105085a3omp7obre6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 14:00,13.2,12.3,999,94.3,9.6,225,,7
2021050889zsrdfonee6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 15:00,13.2,11.9,999,91.8,11.3,225,,9
20210508wghpjkfodee6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 16:00,13.4,11.9,999,90.6,8.7,202.5,,9
20210508yqyhqqiorce6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 17:00,13.5,12,998,90.6,11.3,202.5,,9
20210508cinrggfofce6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 18:00,13.2,11.9,998,91.8,7.8,202.5,,8
20210508ahftpniogce6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 19:00,13,11.8,997,92.5,8.7,180,,7
20210508fdk1zrpo8oe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 20:00,13,11.6,997,91.2,9.6,180,20,7
20210508tkrmfrpoeoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 21:00,13.3,11.7,997,90,9.6,180,,7
202105087tw196iojoe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 22:00,12.8,12,996,94.9,9.6,180,,7
20210508jac6m7fokwe6znxqyyb96sm4xc,St Athan,-3.44,51.405,08/05/2021 23:00,12.6,11.9,996,95.5,7.8,180,,8
